_bucket,id,ruling_id,source,issuing_country,jurisdiction,hs6,hs_code,chapter,product_name,material,material_composition,product_form,intended_use,conditional_rules,ruling_date,valid_from,valid_to,status,language,confidence_score,needs_manual_review,keywords,categories,collection,review_verdict,review_issue_category,review_notes
has_material,426350,DEF/1460/05-1,eu_ebti,DE,EU,600330,60033090000,60,"Schlauchgewirke (lt. Antrag: ""Multifunktionstuch"") - rechteckig zugeschnitten,  - in den Abmessungen 28 x 46 cm (flachliegend), - ohne Randbefestigungen (somit nicht konfektioniert), - aus synthetisch",polyester,,,,,,2005-04-27,2011-04-26,expired,de,0.59,false,"[""CAPS"",""HEADGEAR"",""FINE KNIT FABRICS"",""HOSES"",""OF MAN-MADE FIBRE"",""SQUARE SCARVES""]",,,,,
material_null,426427,DEF/1394/05-1,eu_ebti,DE,EU,621040,6210400000,62,"Anorak, sog. Winterjacket, Größe M, siehe Foto, - aus 0,25 mm dicken, einfarbigen, einseitig (Innenseite) mit Kunststoff   (kein Zellkunststoff) bestrichenen Geweben der Pos. 5903, - mit kontrastfarbe",,,,,,,2005-04-21,2011-04-20,expired,de,0.52,false,"[""ANORAKS"",""LININGS"",""OF WOVEN FABRIC"",""PERCEPTIBLE TO THE NAKED EYE"",""QUILTED"",""WADDED"",""WITH FLAP"",""WITH HOOD"",""WITH ZIP FASTENER""]",,,,,
material_null,426428,FR-E4-2005-001287,eu_ebti,FR,EU,961519,96151900,96,PETITE BARRETTE MÉTALLIQUE DESTINÉE À ATTACHER LES CHEVEUX COMPORTANT UN DESSUS DE FORME FINE ET ALLONGÉE.,,,,,,,2005-04-22,2011-04-21,expired,fr,0.49,false,"[""HAIR ORNAMENTS"",""HAIRSLIDES"",""OF METAL""]",,,,,
material_null,426429,FR-E4-2005-001286,eu_ebti,FR,EU,961519,96151900,96,BARRETTE MÉTALLIQUE ORNÉE D'UNE TÊTE D'OURSON CONFECTIONNÉE EN MATIÈRE TEXTILE DE COULEUR BLEU JEAN.,,,,textile,,,2005-04-22,2011-04-21,expired,fr,0.49,false,"[""HAIR ORNAMENTS"",""HAIRSLIDES"",""OF METAL"",""OF TEXTILE MATERIAL"",""WITH DECORATION"",""TEXTILES""]",,,,,
material_null,426430,FR-E4-2005-001622,eu_ebti,FR,EU,870321,8703211000,87,"VEHICULE NEUF DE TYPE ""QUAD"" A PISTON ALTERNATIF D'UNE CYLINDREE DE 49.9CM3 A QUATRE ROUES AVEC UNE COMMANDE DE DIRECTION DE TYPE DIRECT. LES ORGANES DE DIRECTION SONT MONTEES SUR LE GUIDON. SA VITESS",,,,,,,2005-05-02,2011-05-01,expired,fr,0.52,false,,,,,,
material_null,426432,FR-E4-2005-001623,eu_ebti,FR,EU,870321,8703211000,87,"VEHICULE NEUF DE TYPE ""QUAD"" A PISTON ALTERNATIF D'UNE CYLINDREE DE 107CM3 AVEC UNE COMMANDE DE TYPE DIRECT A QUATRE ROUES, LES ORGANES DE COMMANDE SONT MONTEES SUR LE GUIDON. IL EST EQUIPE D'UNE BOI",,,,,,,2005-05-02,2011-05-01,expired,fr,0.52,false,,,,,,
material_null,426433,FR-E4-2005-001422,eu_ebti,FR,EU,392310,39231000,39,"LOT DE TROIS BOITES DE RANGEMENT EN MATIÈRE PLASTIQUE SEMI TRANSPARENT, DE FORME RECTANGULAIRE, CHACUNE DOTÉE D'UN COUVERCLE ET DE DEUX POIGNÉS COLORÉES. CHAQUE BOITE PRÉSENTE UNE DIMENSION DIFFÉRE",,,,,,,2005-04-25,2011-04-24,expired,fr,0.49,false,"[""BOXES"",""FOR STORING"",""LIDS"",""OF PLASTICS"",""WITH HANDLE""]",,,,,
material_null,426434,GB114408308,eu_ebti,GB,EU,853669,8536691000,85,"COAXIAL CONNECTOR, CAN BE USED FOR UP TO A FREQUENCY OF  6 GHZ AND MEETS THE REQUIREMENTS OF A VARIETY OF MINIATRUE EQUIPMENT.CONSISTS OF TWO VERY SMALL CONNECTORS JOINED BY AN ULTRA FINE CABLE.THE CO",,,,,,,2005-08-11,2011-08-10,expired,en,0.52,false,"[""CO-AXIAL"",""CONNECTORS"",""ELECTRONIC""]",,,,,
material_null,426565,NLRTD-2005-000982,eu_ebti,NL,EU,190590,19059060,19,"Gezoete bakkerswaar in de vorm van voorgebakken, gezoete ringen ondermeer bestaande uit appel, meel, suiker, olie en zetmeel.",,,,,,,2005-06-08,2011-06-07,expired,nl,0.49,false,"[""BAKERY PRODUCTS"",""FLOUR"",""FOOD PREPARATION""]",,,,,
material_null,426444,DEB/1543/05-1,eu_ebti,DE,EU,902710,9027101000,90,"Elektronisches Gerät für physikalische oder chemische Untersuchung In Form eines Überwachungsgerätes für Gase, sog elektrochemischer Gassensor NH3 3E 100, im Wesentlichen bestehend aus einem 24 mm hoh",,,,,,,2005-08-11,2011-08-10,expired,de,0.52,false,"[""AMMONIA"",""GAS"",""GAUGES"",""SCIENTIFIC AND MEASURING EQUIPMENT""]",,,,,
material_null,426445,FR-E4-2005-001621,eu_ebti,FR,EU,870321,8703211000,87,"VEHICULE NEUF DE TYPE ""QUAD"" A PISTON ALTERNATIF D'UNE CYLINDREE DE 255CM3 A QUATRE ROUES AVEC UNE COMMANDE DE DIRECTION DE TYPE DIRECT, LES ORGANES DE DIRECTION SONT MONTES SUR LE GUIDON. IL EST EQU",,,,,,,2005-05-02,2011-05-01,expired,fr,0.52,false,,,,,,
material_null,426446,FR-E4-2004-003809,eu_ebti,FR,EU,853710,8537109999,85,APPAREIL ELECTRIQUE POUR LE PILOTAGE DE L'ECLAIRAGE PERMETTANT DE SAUVEGARDER DES SEQUENCES. IL NE FAIT AUCUN TRAITEMENT AUDIO. LE PILOTAGE PEUT CONSISTER PAR EXEMPLE A DEPLACER DES FILTRES COLORES DE,,,,,,,2005-04-29,2011-04-28,expired,fr,0.52,false,"[""CONTROL PADS""]",,,,,
material_null,426447,FR-E4-2005-001592,eu_ebti,FR,EU,842240,84224000,84,"MACHINE A EMBALLER SOUS FILM PLASTIQUE COMPOSEE D'UNE BARRE DE COUPE, D'UNE PLAQUE DE CHAUFFE AVEC THERMOSTAT, D'UN FUSIBLE, D'UN CHASSIS, D'UNE TABLE, D'UN ROULEAU, D'UN CABLE D'ALIMENTATION. CETTE",,,,furniture,,,2005-05-02,2011-05-01,expired,fr,0.49,false,"[""PACKAGING MACHINERY""]",,,,,
material_null,426450,FR-E4-2004-004512,eu_ebti,FR,EU,853710,8537109999,85,"ASSEMBLAGE ELECTRONIQUE POUR CAMIONS FAISANT OFFICE D'INTERFACE ENTRE TROIS RESEAUX CAN. RECEVANT DES INFORMATIONS DE NOMBREUX CAPTEURS (FREIN A MAIN, NIVEAU DE CARBURANT, TEMPERATURE EXTERIEURE...),",,,,,,,2005-05-03,2011-05-02,expired,fr,0.52,false,,,,,,
material_null,426451,SI2004/0057,eu_ebti,SI,EU,160241,160241109110,16,Poltrajni suhomesni izdelek domačih prašičev - prekajen in toplotno obdelan kos šunke - zadnja krača s kostjo in kožo. Vsebuje več kot 80 mas.% mesa in maščob. Vakuumsko pakirano v plastično fol,,,,,,,2004-09-30,2005-05-06,expired,sl,0.52,false,"[""HAMS"",""IN SACHETS"",""MEAT OF SWINE"",""VACUUM-PACKED"",""WITH BONE IN""]",,,,,
material_null,426452,FRE4-2004-003882,eu_ebti,FR,EU,340213,34021300,34,ESTER BENZOIQUE LIQUIDE TRANSPARENT ET VISQUEUX DE COULEUR JAUNE PÂLE,,,,,,,2005-04-28,2011-04-27,expired,fr,0.49,false,"[""NON-IONIC""]",,,,,
material_null,426453,FRE4-2005-000385,eu_ebti,FR,EU,180690,18069050,18,"CARAMELS SANS SUCRE DOUBLE CHOCOLAT ET CREME, CONDITIONNES EN SACHET DE 85 GR.",,,,,,,2005-04-29,2011-04-28,expired,fr,0.49,false,"[""COCOA"",""SWEETS"",""WITHOUT SUGAR""]",,,,,
material_null,426454,FRE4-2005-000571,eu_ebti,FR,EU,340530,34053000,34,PRODUIT D'ENTRETIEN AUTOMOBILE: NETTOYANT CARROSSERIE SPRAY DE 375 ML LIQUIDE LIMPIDE DE COULEUR VIOLET AVEC UNE ODEUR CANNELLE ORANGE,,,,,,,2005-04-18,2011-04-17,expired,fr,0.49,false,"[""BODIES""]",,,,,
material_null,426455,FRE4-2005-000932,eu_ebti,FR,EU,220290,22029010,22,BOISSON INSTANTANEE UHT AROME CHOCOLAT CONDITIONNEE EN TETRABRIK DE 236 ML.AVEC PAILLE,,,,,,,2005-04-28,2011-04-27,expired,fr,0.49,false,"[""COCOA""]",,,,,
material_null,426458,DEB/1544/05-1,eu_ebti,DE,EU,902710,9027101000,90,"Elektronisches Gerät für physikalische oder chemische Untersuchung In Form eines Überwachungsgerätes für Gase, sog elektrochemisches Gassensormodul 4-20 mA Transmitter Board, im Wesentlichen bestehend",,,,,,,2005-08-11,2011-08-10,expired,de,0.52,false,"[""GAS"",""GAUGES"",""SCIENTIFIC AND MEASURING EQUIPMENT""]",,,,,
material_null,426566,NLRTD-2005-000983,eu_ebti,NL,EU,200410,20041010,20,"Bevroren voorgebakken aardappel in de vorm van frieten. Het product bestaat uit aardappel, palmolie, tarwemeel en smaakmakers.",,,,,,,2005-06-08,2011-06-07,expired,nl,0.49,false,"[""FOOD PREPARATION"",""FROZEN"",""PALM OIL"",""POTATOES"",""WHEAT""]",,,,,
material_null,426461,DEF/2515/05-1,eu_ebti,DE,EU,611030,61103099000,61,"Weste für Frauen, sog. Vest  FORMA  Men Art. K38692, Größe L, siehe Foto, - lt. Untersuchungsergebnis aus einem 1,7 mm dicken, dreilagigen Flächenerzeugnis,    mit einer Außenlage aus einfarbigen, gla",,,,,,,2005-07-08,2011-07-07,expired,de,0.52,false,"[""AT THE BOTTOM"",""OF MAN-MADE FIBRE"",""RIGHT OVER LEFT"",""THREE-LAYERED"",""WAISTCOATS"",""WITH DRAWSTRING"",""WITH FLAP"",""WITH ZIP FASTENER"",""WITHOUT SLEEVES""]",,,,,
material_null,426595,PT2005-000143,eu_ebti,PT,EU,330499,33049900,33,"Produto apresentado em frascos com 60 ml, utilizado como cosmético para conservação da pele.",,,,,,,2005-08-19,2011-08-18,expired,pt,0.49,false,"[""CAMPHOR"",""IN FLACONS"",""OILS"",""SUN TAN PREPARATIONS""]",,,,,
material_null,426464,DEF/1506/05-1,eu_ebti,DE,EU,610510,61051000,61,"Hemd für Männer, sog. Poloshirt für Männer, Order 2728080, Style 05/107, Größe L, s. Abb.; - aus 0,7 mm dicken, leichten, grau-melierten Gewirken aus lt. Antrag 100 % Baumwolle,    mit durchschnittlic",,,,,,,2005-04-28,2011-04-27,expired,de,0.49,false,"[""COTTON"",""FINE KNIT FABRICS"",""SHIRTS"",""WITH EMBROIDERY"",""WITH OPENING"",""WITH OVERLAPPING"",""WITHOUT FASTENING""]",,,,,
material_null,426467,DEF/1509/05-1,eu_ebti,DE,EU,621142,62114290,62,"Andere Kleidung für Frauen, sog. Bluse für Frauen, Style RF-051-BO-UT-O2,  Order 2712005-10, in Erwachsenengröße, s. Abb.; - aus 0,3 mm dicken, einfarbigen Geweben aus lt. Antrag 100 % Baumwolle, - üb",,,,footwear,,,2005-04-28,2011-04-27,expired,de,0.49,false,"[""OF COTTON"",""OF WOVEN FABRIC"",""WITH SHORT SLEEVES"",""WITHOUT FASTENING"",""WITHOUT OPENING""]",,,,,
material_null,426604,IE05NT-14-598-2,eu_ebti,IE,EU,902710,9027101000,90,GAS SAMPLER PANEL. THIS IS A SYSTEM WHICH TAKES A REPRESENTATIVE SAMPLE  AND THEN ANALYSES THE PROPERTIES OF THIS GAS SAMPLE.,,,,,,,2005-06-01,2011-05-31,expired,en,0.52,false,"[""FOR ANALYSIS""]",,,,,
material_null,426468,DEF/1510/05-1,eu_ebti,DE,EU,611020,61102099,61,"Pullover, sog. Pullunder für Frauen, Style RF-052-SF-UI-07, Order 2735097-102, Gr. M, s.Abb.; - aus 1,1 mm dicken (somit nicht leichten), bedruckten Gewirken aus lt. Antrag    90% Baumwolle und 10 % E",,,,,,,2005-04-28,2011-04-27,expired,de,0.49,false,"[""FOR UNISEX"",""OF COTTON"",""PULLOVERS"",""WITHOUT FASTENING"",""WITHOUT OPENING""]",,,,,
material_null,426470,DEF/2561/05-1,eu_ebti,DE,EU,621040,62104000000,62,"Weste aus Geweben der Pos. 5903, für Männer, sog. Vest Tuscon Ladies, Art. K38561,  Größe L, siehe Foto, - mit einer Außenlage aus 0,15 mm dicken, einfarbigen, einseitig (Innenseite) mit   Kunststoff",,,,,,,2005-07-12,2011-07-11,expired,de,0.52,false,"[""LEFT OVER RIGHT"",""WAISTCOATS"",""WITH HOOD"",""WITH ZIP FASTENER""]",,,,,
material_null,426471,DEF/2586/05-1,eu_ebti,DE,EU,611030,61103099,61,"Pullover, sog. Pulli mit Rollkragen ohne Arme, in Erwachsenengröße, siehe Foto, - aus lt. Untersuchungsergebnis 0,8 mm dicken, leichten, einfarbigen Gewirken aus lt.    Untersuchungsergebnis 70% künst",,,,,,,2005-07-14,2011-07-13,expired,de,0.49,false,"[""FOR UNISEX"",""NOT FINE KNIT"",""OF ARTIFICIAL FIBRE"",""PULLOVERS"",""WITH ROLL NECK""]",,,,,
material_null,426472,DEF/2589/05-1,eu_ebti,DE,EU,420292,4202921900,42,"Warenzusammenstellung bestehend aus einem Stiftmäppchen, zwei Gelstiften und  einem Notizblock, sog. Geschenkset, s. Foto, in Aufmachung für den Einzelverkauf (Stifte und Notizblock im Stiftmäppchen v",,,,,,,2005-07-14,2011-07-13,expired,de,0.52,false,"[""BALL-POINT PENS"",""GOODS PUT UP IN SETS"",""MEMORANDUM PADS"",""OF PLASTICS"",""PLASTIC SHEETS""]",,,,,
material_null,426473,DEF/2593/05-2,eu_ebti,DE,EU,610462,6104620000,61,"Zweiteilige Zusammenstellung, bestehend aus einem Blouson und einer langen Hose, sog. Kombination für Damen, Order 227092 + 227091, Größe 40, siehe Fotos, nicht in Aufmachung für den Einzelverkauf, -",,,,,,,2005-07-12,2011-07-11,expired,de,0.52,false,"[""FINE KNIT FABRICS"",""FOR UNISEX"",""NOT A COMBINATION"",""OF COTTON""]",,,,,
material_null,426474,DEF/2593/05-2,eu_ebti,DE,EU,227092,227092,22,"Zweiteilige Zusammenstellung, bestehend aus einem Blouson und einer langen Hose, sog. Kombination für Damen, Order 227092 + 227091, Größe 40, siehe Fotos, nicht in Aufmachung für den Einzelverkauf, -",,,,,,,2005-07-12,2011-07-11,expired,de,0.45,false,"[""FINE KNIT FABRICS"",""FOR UNISEX"",""NOT A COMBINATION"",""OF COTTON""]",,,,,
material_null,426475,DEF/2593/05-2,eu_ebti,DE,EU,227091,227091,22,"Zweiteilige Zusammenstellung, bestehend aus einem Blouson und einer langen Hose, sog. Kombination für Damen, Order 227092 + 227091, Größe 40, siehe Fotos, nicht in Aufmachung für den Einzelverkauf, -",,,,,,,2005-07-12,2011-07-11,expired,de,0.45,false,"[""FINE KNIT FABRICS"",""FOR UNISEX"",""NOT A COMBINATION"",""OF COTTON""]",,,,,
material_null,426476,DEM/3050/05-1,eu_ebti,DE,EU,848210,84821010,84,"Stanzkugellager - in Form eines einreihigen Radialkugellagers, mit einem Innenring aus Kunststoff, einem   einseitig abgewinkelten Außenring aus Stanzblech, dazwischen umlaufenden Kugeln    (Wälzkörpe",,,,,,,2005-07-22,2011-07-21,expired,de,0.49,false,"[""BALL BEARINGS""]",,,,,
material_null,426805,IE05NT-14-512-17,eu_ebti,IE,EU,293499,2934999090,29,MURAGLITAZAR CAS NO 331741-94-7,,,,,,,2005-05-26,2011-05-25,expired,en,0.45,false,"[""HETEROCYCLIC COMPOUNDS"",""ORGANIC COMPOUND""]",,,,,
material_null,426806,IE05NT-14-512-17,eu_ebti,IE,EU,331741,331741,33,MURAGLITAZAR CAS NO 331741-94-7,,,,,,,2005-05-26,2011-05-25,expired,en,0.39,false,"[""HETEROCYCLIC COMPOUNDS"",""ORGANIC COMPOUND""]",,,,,
material_null,426480,DEK/465/05-1,eu_ebti,DE,EU,482010,48201030000,48,"Bei dem als ""Schreibset Maus"" bezeichneten Erzeugnis handelt es sich um eine Zusammenstellung nachfolgend beschriebener Waren, die gemeinsam in einem Kunststoffbeutel mit Pappaufhänger für den Einzelv",,,,,,,2005-05-04,2011-05-03,expired,de,0.52,false,"[""GOODS PUT UP IN SETS"",""NOTE BOOKS"",""OF PAPER""]",,,,,
material_null,426481,DEK/466/05-1,eu_ebti,DE,EU,491199,49119900000,49,"Es handelt sich um ein etwa 7 x 7 cm großes, mehrlagiges Erzeugnis bestehend aus einem mit einem Slogan (""Ist das Licht im Kühlschrank wirklich aus?"") bedruckten Papierzuschnitt, der auf der bedruckte",,,,,,,2005-05-04,2011-05-03,expired,de,0.52,false,"[""MAGNETS"",""PRINTED"",""PRINTS""]",,,,,
material_null,426483,DEK/490/05-1,eu_ebti,DE,EU,820790,82079099,82,"Es handelt sich um auswechselbare Werkzeuge zur Verwendung mit einem universellen Antriebsgerät (sog. Kombimotor - nicht Gegenstand der vZTA), i.W. bestehend aus zwei Hacksternen mit jeweils 6 Zinken",,,,,,,2005-05-09,2011-05-08,expired,de,0.49,false,"[""BASE METALS"",""CULTIVATORS"",""NON-ALLOY STEEL""]",,,,,
material_null,426509,GB114073903,eu_ebti,GB,EU,843149,8431498000,84,The toothed gear is part of the gearbox with the maximum diameter of 115mm and the length 106.5mm. It is designed specifically for front-end shovel loader.,,,,,,,2005-05-12,2005-05-13,expired,en,0.52,false,"[""GEAR BOXES"",""MACHINE PARTS"",""OF METAL"",""SHOVEL LOADERS""]",,,,,
material_null,426484,DEK/491/05-1,eu_ebti,DE,EU,820790,82079099,82,"Es handelt sich um auswechselbare Werkzeuge zur Verwendung mit einem universellen Antriebsgerät (sog. Kombimotor - nicht Gegenstand der vZTA), i.W. bestehend aus einem  rechteckigen Messer aus Stahl u",,,,,,,2005-05-09,2011-05-08,expired,de,0.49,false,"[""BASE METALS"",""CASTORS"",""STEELS""]",,,,,
material_null,426485,DEK/492/05-1,eu_ebti,DE,EU,820790,82079099,82,"Es handelt sich um auswechselbare Werkzeuge zur Verwendung mit einem universellen Antriebsgerät (sog. Kombimotor - nicht Gegenstand der vZTA), i.W. bestehend aus zwei übereinanderliegenden, gezahnten",,,,,,,2005-05-09,2011-05-08,expired,de,0.49,false,"[""BASE METALS"",""DENTATED"",""STEELS""]",,,,,
material_null,426486,DEK/493/05-1,eu_ebti,DE,EU,820790,82079099,82,"Es handelt sich um auswechselbare Werkzeuge zur Verwendung mit einem universellen Antriebsgerät (sog. Kombimotor - nicht Gegenstand der vZTA), i.W. bestehend aus einer Schiene mit umlaufender Kette au",,,,,,,2005-05-09,2011-05-08,expired,de,0.49,false,"[""BASE METALS"",""CHAIN"",""RAILS"",""STEELS""]",,,,,
material_null,426488,NLRTD-2005-001695,eu_ebti,NL,EU,230910,23091011,23,"Bruinachtige chips, zijnde kattenvoer, volgens opgave bestaande uit een mengsel van een bijprodukt van wild, groenlip mossel, chichorei siroop (bevat minimaal 82 % fructose), visolie, lecithine (bevat",,,,,,,2005-08-17,2011-08-16,expired,nl,0.49,false,"[""ANIMAL FOODS"",""AS CHIPS (FOOD)"",""FRUCTOSE"",""LECITHINS"",""MUSSELS"",""STARCHES""]",,,,,
material_null,426489,NLRTD-2005-001696,eu_ebti,NL,EU,230910,23091011,23,"Bruinachtige chips, zijnde kattenvoer, volgens opgave bestaande uit een mengsel van een bijprodukt van rund, chichorei siroop (bevat minimaal 82 % fructose), visolie, lecithine (bevat 3 % zetmeel), vi",,,,,,,2005-08-17,2011-08-16,expired,nl,0.49,false,"[""ANIMAL FOODS"",""AS CHIPS (FOOD)"",""BEEF"",""FRUCTOSE"",""LECITHINS"",""STARCHES""]",,,,,
material_null,426490,NLRTD-2005-001697,eu_ebti,NL,EU,230910,23091011,23,"Bruinachtige chips, zijnde kattenvoer, volgens opgave bestaande uit een mengsel van een bijprodukt van wild, vis, chichorei siroop (bevat minimaal 82 % fructose), visolie, lecithine (bevat 3 % zetmeel",,,,,,,2005-08-17,2011-08-16,expired,nl,0.49,false,"[""ANIMAL FOODS"",""AS CHIPS (FOOD)"",""FRUCTOSE"",""LECITHINS"",""OF FISH"",""STARCHES""]",,,,,
material_null,426491,NLRTD-2005-001698,eu_ebti,NL,EU,230910,23091011,23,"Bruinachtige chips, zijnde kattenvoer, volgens opgave bestaande uit een mengsel van een bijprodukt van lam, chichorei siroop (bevat minimaal 82 % fructose), visolie, lecithine (bevat 3 % zetmeel), vit",,,,,,,2005-08-17,2011-08-16,expired,nl,0.49,false,"[""ANIMAL FOODS"",""AS CHIPS (FOOD)"",""FRUCTOSE"",""LAMBS"",""LECITHINS"",""STARCHES""]",,,,,
material_null,426492,NLRTD-2005-002438,eu_ebti,NL,EU,870333,87033319,87,"Nieuw vierwielig automobiel, ingericht voor het vervoer van personen en goederen van het type pick-up. De dubbele cabine van de automobiel is ingericht voor het vervoer van vijf personen en heeft vier",,,,automotive,,,2005-08-19,2011-08-18,expired,nl,0.49,false,"[""BY DIESEL ENGINE"",""CYLINDER CAPACITY > 2800 CC"",""MOTOR CARS"",""NEW"",""PRIVATE MOTOR VEHICLES""]",,,,,
material_null,426493,NLRTD-2005-001046,eu_ebti,NL,EU,901813,9018130000,90,"Een geavanceerd 8-kanaals medisch apparaat voor het scannen van het hoofd, nek en bovenlichaam ter verkrijging van röntgen gelijkende afbeeldingen, elektrisch werkend. Het toestel bestaat uit een scha",,,,,,,2005-05-13,2011-05-12,expired,nl,0.52,false,"[""ELECTRIC"",""HEAD"",""MEDICAL EQUIPMENT"",""NECK"",""WITH HINGES""]",,,,,
material_null,426495,NLRTD-2005-001444,eu_ebti,NL,EU,160232,1602321100,16,"Bevroren kippenvlees, niet gekookt en niet gebakken, dat (volgens opgave) waarneembaar met het blote oog of duidelijk waarneembaar aan de smaak, inwendig of over de totale oppervlakte is gekruid met p",,,,,,,2005-05-13,2011-05-12,expired,nl,0.52,false,"[""BOXES"",""CHICKEN MEAT"",""FROZEN"",""OF PAPERBOARD"",""PERCEPTIBLE TO THE NAKED EYE"",""PUT-UP IN PACKINGS"",""SEASONED""]",,,,,
material_null,426496,CZ14-0301-2005,eu_ebti,CZ,EU,321000,32100090,32,"Dle údajů žadatele se jedná o asfaltový akrylový nátěr. Popis dodaného vzorku: Černá viskózní kapalina, dodaná v náhradním balení a označená samolepícím štítkem s názvem výrobku.   Účel použití: Výr",,,,,,,2005-05-13,2011-05-12,expired,cs,0.49,false,"[""ACRYLIC POLYMERS"",""AS EMULSIONS"",""BLACK"",""FINISHING AGENTS"",""FOR ROADS"",""WATER""]",,,,,
has_composition,426426,DEF/1393/05-1,eu_ebti,DE,EU,620193,6201930000,62,"Blouson, sog. Windbreaker, Größe S, siehe Foto, - aus 0,2 mm dicken, einfarbigen Geweben aus lt. Antrag 100 %    Polyester (synthetische Chemiefasern), - die Gewebe weisen auf der Innenseite einen Gla",polyester,"{""polyester"":100}",,,,,2005-04-21,2011-04-20,expired,de,0.59,false,"[""LEFT OVER RIGHT"",""OF SYNTHETIC FIBRE"",""WIND-JACKETS"",""WITH DRAWSTRING"",""WITH HOOD"",""WITH VELCRO"",""WITH ZIP FASTENER"",""WOVEN FABRICS""]",,,,,
has_composition,426435,GB114411031,eu_ebti,GB,EU,610432,6104320000,61,"KNITTED JACKET FOR UNISEX. DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO THE HIP.   WITH COMPLETE OPENING AT THE FRONT, FASTENING WITH  ZIP WHICH EXTENDS TO THE TOP OF THE COLLAR.",cotton,"{""cotton"":100}",knitted,clothing,,,2005-08-11,2011-08-10,expired,en,0.62,false,"[""AT THE FRONT"",""AT THE SLEEVE ENDS"",""FOR UNISEX"",""HEMMED"",""HIP LENGTH"",""JACKETS"",""KNITTED"",""OF COTTON"",""WITH COLLAR"",""WITH COMPLETE OPENING"",""WITH EMBROIDERY"",""WITH LONG SLEEVES"",""WITH POCKETS"",""WITH ZIP FASTENING"",""WITHOUT TIGHTENING ELEMENT""]",,,,,
has_composition,426436,GB114417796,eu_ebti,GB,EU,610433,6104330000,61,A KNITTED JACKET FOR WOMEN MADE FROM PANELS OF FAKE SUEDE FABRIC BONDED TO A KNITTED FLEECY MATERIAL WITH AN ADHESIVE THAT IS NOT CONSIDERED TO BE VISIBLE TO THE NAKED EYE.  DESIGNED TO COVER THE BODY,polyester,"{""polyester"":100}",knitted,clothing,,,2005-08-11,2011-08-10,expired,en,0.62,false,"[""FOR WOMEN"",""JACKETS"",""KNITTED"",""OF POLYESTER"",""RIGHT OVER LEFT"",""WITH COMPLETE OPENING"",""WITH FUR TRIMMING"",""WITH HOOD"",""WITH LONG SLEEVES"",""WITH POCKETS"",""WITH TOGGLE FASTENING"",""WITH ZIP FASTENER""]",,,,,
has_composition,426437,GB114418500,eu_ebti,GB,EU,610510,6105100000,61,"A SHIRT FOR MEN MADE FROM KNITTED AND WOVEN FABRIC. DESIGNED TO COVER THE UPPER PART OF THE BODY FROM THE SHOULDERS TO BELOW THE WAIST. WITH APPLIED WOVEN PARTS AROUND NECKLINE AND COLLAR, LOWER ENDS",cotton,"{""cotton"":100}",knitted,clothing,,,2005-08-11,2011-08-10,expired,en,0.62,false,"[""FOR MEN"",""KNITTED"",""SHIRTS"",""WITH BUTTON FASTENING"",""WITH COLLAR"",""WITH COTTON"",""WITH LONG SLEEVES"",""WITH PARTIAL OPENING"",""WITH ROUND NECK"",""WOVEN""]",,,,,
has_composition,426443,GB114419692,eu_ebti,GB,EU,610832,6108320000,61,A KNITTED BABYDOLL  PYJAMA SET. THE UPPER GARMENT COVERS THE UPPER PART OF THE BODY FROM THE SHOULDERS TO THE HIPS. WITH THIN ADJUSTABLE SHOULDER STRAPS. WITH A V-NECK WITH A DETACHABLE FEATHER TRIM.,nylon,"{""nylon"":100}",knitted,clothing,,,2005-08-11,2011-08-10,expired,en,0.62,false,"[""ADJUSTABLE"",""BABYDOLLS"",""BRIEFS"",""FOR WOMEN"",""HEMMED"",""KNITTED"",""OF NYLON."",""PYJAMAS"",""WITH LINED GUSSET"",""WITH SHOULDER STRAPS""]",,,,,
has_composition,426459,DEF/2513/05-1,eu_ebti,DE,EU,611030,61103091000,61,"Strickjackenähnliches Kleidungsstück für Männer, sog. Jacket JET Ladies Art. K24681, in Erwachsenengröße, siehe Foto,  - überwiegend aus 2,8 mm dicken, einfarbigen, einseitig (Innenseite) gerauten Ges",polyester,"{""polyester"":100}",,clothing,,,2005-07-08,2011-07-07,expired,de,0.59,false,"[""LEFT OVER RIGHT"",""OF MAN-MADE FIBRE"",""WITH FLAP"",""WITH ZIP FASTENER""]",,,,,
has_composition,426460,DEF/2514/05-1,eu_ebti,DE,EU,611030,61103091000,61,"Pulloverähnliches Kleidungsstück für Männer, sog. Shirt SENSOR Ladies Art. K24631, in Erwachsenengröße, siehe Foto, - aus verschiedenen 1,2 mm dicken, einfarbigen, einseitig (Innenseite) gerauten Gewi",polyester,"{""polyester"":100}",,clothing,,,2005-07-08,2011-07-07,expired,de,0.59,false,"[""LEFT OVER RIGHT"",""OF MAN-MADE FIBRE"",""WITH FLAP"",""WITH ZIP FASTENER""]",,,,,
